Id,Category
7287,bird
7288,bird
7289,horse
7290,plane
7291,frog
7292,cat
7293,dog
7294,horse
7295,dog
7296,dog
7297,ship
7298,truck
7299,deer
7300,frog
7301,dog
7302,frog
7303,frog
7304,ship
7305,bird
7306,frog
7307,deer
7308,ship
7309,deer
7310,car
7311,dog
7312,car
7313,bird
7314,cat
7315,bird
7316,plane
7317,car
7318,frog
7319,bird
7320,bird
7321,plane
7322,bird
7323,deer
7324,deer
7325,car
7326,deer
7327,deer
7328,deer
7329,deer
7330,car
7331,dog
7332,dog
7333,horse
7334,frog
7335,dog
7336,deer
7337,dog
7338,frog
7339,dog
7340,frog
7341,bird
7342,deer
7343,horse
7344,horse
7345,deer
7346,frog
7347,dog
7348,plane
7349,bird
7350,cat
7351,truck
7352,car
7353,cat
7354,ship
7355,plane
7356,horse
7357,plane
7358,frog
7359,ship
7360,car
7361,dog
7362,ship
7363,truck
7364,car
7365,dog
7366,deer
7367,bird
7368,dog
7369,dog
7370,dog
7371,bird
7372,frog
7373,dog
7374,plane
7375,cat
7376,plane
7377,car
7378,cat
7379,dog
7380,horse
7381,horse
7382,deer
7383,truck
7384,deer
7385,dog
7386,truck
7387,dog
7388,car
7389,horse
7390,frog
7391,frog
7392,deer
7393,ship
7394,deer
7395,car
7396,bird
7397,ship
7398,frog
7399,bird
7400,dog
7401,dog
7402,cat
7403,plane
7404,bird
7405,ship
7406,horse
7407,bird
7408,truck
7409,dog
7410,ship
7411,deer
7412,dog
7413,truck
7414,frog
7415,plane
7416,bird
7417,cat
7418,frog
7419,ship
7420,plane
7421,bird
7422,dog
7423,deer
7424,frog
7425,truck
7426,bird
7427,horse
7428,bird
7429,plane
7430,horse
7431,bird
7432,truck
7433,horse
7434,dog
7435,plane
7436,horse
7437,ship
7438,dog
7439,dog
7440,dog
7441,cat
7442,ship
7443,horse
7444,dog
7445,car
7446,dog
7447,horse
7448,ship
7449,car
7450,frog
7451,car
7452,car
7453,deer
7454,horse
7455,plane
7456,truck
7457,deer
7458,frog
7459,dog
7460,ship
7461,dog
7462,truck
7463,ship
7464,bird
7465,ship
7466,ship
7467,frog
7468,frog
7469,ship
7470,frog
7471,truck
7472,dog
7473,car
7474,car
7475,dog
7476,dog
7477,dog
7478,plane
7479,horse
7480,frog
7481,car
7482,deer
7483,deer
7484,car
7485,car
7486,ship
7487,car
7488,car
7489,bird
7490,dog
7491,deer
7492,horse
7493,truck
7494,dog
7495,bird
7496,horse
7497,dog
7498,dog
7499,frog
7500,car
7501,frog
7502,truck
7503,dog
7504,ship
7505,frog
7506,horse
7507,deer
7508,horse
7509,bird
7510,dog
7511,ship
7512,plane
7513,truck
7514,truck
7515,horse
7516,ship
7517,car
7518,bird
7519,deer
7520,bird
7521,deer
7522,bird
7523,truck
7524,plane
7525,deer
7526,ship
7527,truck
7528,frog
7529,dog
7530,dog
7531,bird
7532,deer
7533,car
7534,plane
7535,frog
7536,car
7537,ship
7538,deer
7539,dog
7540,bird
7541,dog
7542,plane
7543,ship
7544,truck
7545,plane
7546,bird
7547,horse
7548,truck
7549,frog
7550,dog
7551,deer
7552,frog
7553,deer
7554,truck
7555,horse
7556,car
7557,bird
7558,dog
7559,bird
7560,car
7561,plane
7562,deer
7563,frog
7564,truck
7565,ship
7566,car
7567,truck
7568,horse
7569,horse
7570,frog
7571,car
7572,frog
7573,car
7574,truck
7575,cat
7576,ship
7577,ship
7578,car
7579,truck
7580,dog
7581,plane
7582,truck
7583,dog
7584,car
7585,car
7586,frog
7587,dog
7588,horse
7589,bird
7590,frog
7591,deer
7592,frog
7593,truck
7594,frog
7595,plane
7596,car
7597,dog
7598,truck
7599,dog
7600,ship
7601,bird
7602,ship
7603,bird
7604,truck
7605,car
7606,bird
7607,frog
7608,plane
7609,dog
7610,plane
7611,horse
7612,horse
7613,horse
7614,truck
7615,deer
7616,dog
7617,plane
7618,plane
7619,cat
7620,dog
7621,dog
7622,ship
7623,truck
7624,car
7625,bird
7626,horse
7627,car
7628,dog
7629,bird
7630,frog
7631,truck
7632,car
7633,horse
7634,horse
7635,car
7636,truck
7637,dog
7638,ship
7639,ship
7640,truck
7641,car
7642,horse
7643,truck
7644,ship
7645,horse
7646,plane
7647,bird
7648,frog
7649,plane
7650,bird
7651,bird
7652,deer
7653,plane
7654,ship
7655,deer
7656,ship
7657,car
7658,horse
7659,horse
7660,bird
7661,horse
7662,truck
7663,dog
7664,bird
7665,bird
7666,truck
7667,deer
7668,frog
7669,bird
7670,horse
7671,bird
7672,dog
7673,frog
7674,dog
7675,truck
7676,cat
7677,bird
7678,frog
7679,ship
7680,frog
7681,dog
7682,plane
7683,ship
7684,plane
7685,plane
7686,car
7687,truck
7688,bird
7689,ship
7690,plane
7691,frog
7692,frog
7693,plane
7694,horse
7695,truck
7696,ship
7697,plane
7698,horse
7699,plane
7700,truck
7701,frog
7702,plane
7703,deer
7704,horse
7705,car
7706,horse
7707,ship
7708,ship
7709,deer
7710,dog
7711,truck
7712,deer
7713,dog
7714,dog
7715,cat
7716,car
7717,dog
7718,dog
7719,plane
7720,bird
7721,dog
7722,bird
7723,horse
7724,bird
7725,ship
7726,deer
7727,deer
7728,frog
7729,car
7730,truck
7731,dog
7732,car
7733,horse
7734,plane
7735,cat
7736,plane
7737,cat
7738,plane
7739,bird
7740,truck
7741,deer
7742,cat
7743,plane
7744,cat
7745,dog
7746,horse
7747,plane
7748,cat
7749,plane
7750,car
7751,bird
7752,horse
7753,truck
7754,truck
7755,plane
7756,horse
7757,dog
7758,frog
7759,horse
7760,car
7761,bird
7762,dog
7763,horse
7764,bird
7765,frog
7766,ship
7767,deer
7768,truck
7769,ship
7770,deer
7771,truck
7772,bird
7773,cat
7774,deer
7775,plane
7776,bird
7777,dog
7778,frog
7779,frog
7780,dog
7781,cat
7782,dog
7783,ship
7784,dog
7785,deer
7786,deer
7787,truck
7788,dog
7789,frog
7790,dog
7791,ship
7792,frog
7793,car
7794,ship
7795,dog
7796,dog
7797,ship
7798,cat
7799,dog
7800,truck
7801,plane
7802,deer
7803,bird
7804,plane
7805,dog
7806,truck
7807,car
7808,cat
7809,ship
7810,deer
7811,frog
7812,plane
7813,bird
7814,dog
7815,horse
7816,car
7817,deer
7818,frog
7819,truck
7820,car
7821,dog
7822,plane
7823,deer
7824,horse
7825,car
7826,cat
7827,truck
7828,dog
7829,dog
7830,plane
7831,dog
7832,bird
7833,ship
7834,ship
7835,dog
7836,plane
7837,plane
7838,horse
7839,plane
7840,deer
7841,car
7842,frog
7843,dog
7844,bird
7845,truck
7846,bird
7847,dog
7848,horse
7849,deer
7850,bird
7851,plane
7852,plane
7853,horse
7854,bird
7855,cat
7856,bird
7857,frog
7858,deer
7859,bird
7860,horse
7861,ship
7862,dog
7863,dog
7864,plane
7865,car
7866,cat
7867,frog
7868,deer
7869,ship
7870,plane
7871,frog
7872,plane
7873,truck
7874,car
7875,frog
7876,bird
7877,car
7878,dog
7879,car
7880,cat
7881,plane
7882,deer
7883,horse
7884,truck
7885,truck
7886,bird
7887,horse
7888,horse
7889,horse
7890,car
7891,frog
7892,frog
7893,truck
7894,ship
7895,car
7896,deer
7897,deer
7898,bird
7899,car
7900,horse
7901,bird
7902,car
7903,bird
7904,car
7905,car
7906,cat
7907,deer
7908,frog
7909,truck
7910,ship
7911,cat
7912,bird
7913,bird
7914,ship
7915,horse
7916,dog
7917,bird
7918,frog
7919,dog
7920,frog
7921,bird
7922,horse
7923,ship
7924,truck
7925,dog
7926,plane
7927,dog
7928,horse
7929,bird
7930,plane
7931,bird
7932,bird
7933,truck
7934,bird
7935,ship
7936,horse
7937,car
7938,car
7939,bird
7940,bird
7941,bird
7942,dog
7943,truck
7944,car
7945,bird
7946,frog
7947,car
7948,bird
7949,car
7950,ship
7951,truck
7952,bird
7953,cat
7954,car
7955,truck
7956,truck
7957,deer
7958,deer
7959,cat
7960,plane
7961,plane
7962,bird
7963,dog
7964,horse
7965,car
7966,horse
7967,horse
7968,dog
7969,ship
7970,frog
7971,dog
7972,dog
7973,dog
7974,car
7975,frog
7976,bird
7977,horse
7978,ship
7979,deer
7980,dog
7981,cat
7982,dog
7983,truck
7984,ship
7985,ship
7986,dog
7987,car
7988,plane
7989,frog
7990,horse
7991,plane
7992,truck
7993,frog
7994,plane
7995,plane
7996,ship
7997,horse
7998,car
7999,bird
8000,frog
8001,truck
8002,car
8003,frog
8004,dog
8005,horse
8006,car
8007,horse
8008,frog
8009,plane
8010,cat
8011,bird
8012,deer
8013,cat
8014,ship
8015,bird
8016,plane
8017,deer
8018,plane
8019,ship
8020,cat
8021,dog
8022,car
8023,bird
8024,dog
8025,plane
8026,dog
8027,plane
8028,deer
8029,car
8030,horse
8031,bird
8032,plane
8033,car
8034,dog
8035,car
8036,car
8037,frog
8038,car
8039,frog
8040,car
8041,bird
8042,cat
8043,horse
8044,bird
8045,truck
8046,dog
8047,cat
8048,plane
8049,plane
8050,car
8051,horse
8052,truck
8053,horse
8054,car
8055,truck
8056,bird
8057,car
8058,truck
8059,deer
8060,bird
8061,frog
8062,plane
8063,bird
8064,plane
8065,plane
8066,truck
8067,dog
8068,ship
8069,truck
8070,deer
8071,dog
8072,cat
8073,dog
8074,plane
8075,horse
8076,ship
8077,horse
8078,dog
8079,horse
8080,cat
8081,deer
8082,frog
8083,dog
8084,truck
8085,cat
8086,bird
8087,ship
8088,dog
8089,horse
8090,truck
8091,frog
8092,horse
8093,plane
8094,horse
8095,car
8096,bird
8097,cat
8098,car
8099,car
8100,dog
8101,bird
8102,ship
8103,dog
8104,horse
8105,horse
8106,plane
8107,ship
8108,car
8109,dog
8110,bird
8111,dog
8112,dog
8113,cat
8114,frog
8115,cat
8116,dog
8117,truck
8118,ship
8119,deer
8120,frog
8121,truck
8122,plane
8123,bird
8124,car
8125,horse
8126,ship
8127,plane
8128,car
8129,bird
8130,bird
8131,frog
8132,dog
8133,ship
8134,ship
8135,frog
8136,cat
8137,bird
8138,plane
8139,car
8140,car
8141,dog
8142,cat
8143,horse
8144,truck
8145,truck
8146,truck
8147,ship
8148,dog
8149,truck
8150,truck
8151,frog
8152,ship
8153,ship
8154,cat
8155,ship
8156,car
8157,bird
8158,car
8159,ship
8160,ship
8161,frog
8162,dog
8163,truck
8164,plane
8165,frog
8166,car
8167,dog
8168,frog
8169,frog
8170,bird
8171,dog
8172,frog
8173,dog
8174,dog
8175,cat
8176,cat
8177,frog
8178,ship
8179,truck
8180,deer
8181,deer
8182,cat
8183,ship
8184,dog
8185,frog
8186,plane
8187,ship
8188,dog
8189,horse
8190,ship
8191,deer
8192,deer
8193,dog
8194,dog
8195,car
8196,ship
8197,dog
8198,plane
8199,deer
8200,deer
8201,dog
8202,dog
8203,horse
8204,cat
8205,cat
8206,bird
8207,horse
8208,horse
8209,ship
8210,deer
8211,plane
8212,dog
8213,frog
8214,frog
8215,car
8216,car
8217,dog
8218,truck
8219,truck
8220,frog
8221,truck
8222,horse
8223,car
8224,ship
8225,cat
8226,plane
8227,cat
8228,horse
8229,ship
8230,bird
8231,plane
8232,dog
8233,bird
8234,deer
8235,ship
8236,horse
8237,cat
8238,horse
8239,car
8240,ship
8241,horse
8242,frog
8243,bird
8244,deer
8245,deer
8246,dog
8247,ship
8248,frog
8249,car
8250,car
8251,frog
8252,cat
8253,bird
8254,bird
8255,ship
8256,truck
8257,ship
8258,dog
8259,cat
8260,ship
8261,car
8262,ship
8263,plane
8264,dog
8265,bird
8266,plane
8267,dog
8268,plane
8269,bird
8270,bird
8271,frog
8272,dog
8273,car
8274,frog
8275,frog
8276,dog
8277,plane
8278,deer
8279,ship
8280,cat
8281,deer
8282,dog
8283,car
8284,car
8285,bird
8286,truck
8287,dog
8288,ship
8289,dog
8290,horse
8291,ship
8292,deer
8293,truck
8294,plane
8295,ship
8296,plane
8297,bird
8298,car
8299,bird
8300,cat
8301,dog
8302,dog
8303,cat
8304,ship
8305,truck
8306,deer
8307,frog
8308,deer
8309,dog
8310,deer
8311,cat
8312,ship
8313,truck
8314,frog
8315,frog
8316,frog
8317,dog
8318,bird
8319,bird
8320,horse
8321,horse
8322,deer
8323,deer
8324,truck
8325,dog
8326,deer
8327,dog
8328,horse
8329,horse
8330,ship
8331,dog
8332,bird
8333,truck
8334,dog
8335,frog
8336,dog
8337,cat
8338,cat
8339,cat
8340,ship
8341,dog
8342,frog
8343,car
8344,cat
8345,horse
8346,truck
8347,dog
8348,car
8349,frog
8350,horse
8351,horse
8352,bird
8353,dog
8354,horse
8355,deer
8356,truck
8357,car
8358,frog
8359,plane
8360,bird
8361,horse
8362,cat
8363,horse
8364,cat
8365,truck
8366,frog
8367,car
8368,frog
8369,frog
8370,deer
8371,frog
8372,bird
8373,dog
8374,ship
8375,deer
8376,deer
8377,horse
8378,ship
8379,dog
8380,ship
8381,truck
8382,deer
8383,cat
8384,bird
8385,bird
8386,ship
8387,cat
8388,ship
8389,car
8390,car
8391,car
8392,car
8393,frog
8394,ship
8395,horse
8396,car
8397,dog
8398,plane
8399,deer
8400,dog
8401,plane
8402,dog
8403,plane
8404,frog
8405,bird
8406,bird
8407,truck
8408,ship
8409,bird
8410,ship
8411,dog
8412,ship
8413,deer
8414,bird
8415,frog
8416,plane
8417,frog
8418,car
8419,ship
8420,horse
8421,frog
8422,bird
8423,bird
8424,frog
8425,dog
8426,deer
8427,truck
8428,bird
8429,dog
8430,deer
8431,truck
8432,plane
8433,dog
8434,cat
8435,truck
8436,truck
8437,dog
8438,horse
8439,car
8440,ship
8441,dog
8442,ship
8443,frog
8444,deer
8445,dog
8446,car
8447,bird
8448,deer
8449,deer
8450,car
8451,frog
8452,cat
8453,deer
8454,truck
8455,bird
8456,car
8457,horse
8458,deer
8459,dog
8460,truck
8461,ship
8462,horse
8463,bird
8464,car
8465,frog
8466,car
8467,horse
8468,cat
8469,frog
8470,dog
8471,ship
8472,ship
8473,bird
8474,plane
8475,deer
8476,car
8477,deer
8478,dog
8479,dog
8480,deer
8481,bird
8482,bird
8483,car
8484,plane
8485,bird
8486,plane
8487,deer
8488,bird
8489,truck
8490,ship
8491,dog
8492,bird
8493,truck
8494,dog
8495,bird
8496,car
8497,plane
8498,deer
8499,car
8500,truck
8501,deer
8502,ship
8503,car
8504,frog
8505,car
8506,dog
8507,truck
8508,plane
8509,car
8510,frog
8511,horse
8512,bird
8513,truck
8514,truck
8515,deer
8516,ship
8517,ship
8518,car
8519,plane
8520,horse
8521,ship
8522,plane
8523,car
8524,frog
8525,frog
8526,frog
8527,dog
8528,car
8529,cat
8530,car
8531,ship
8532,ship
8533,bird
8534,frog
8535,frog
8536,dog
8537,car
8538,plane
8539,bird
8540,frog
8541,deer
8542,car
8543,frog
8544,plane
8545,frog
8546,frog
8547,plane
8548,frog
8549,frog
8550,car
8551,car
8552,ship
8553,frog
8554,horse
8555,plane
8556,dog
8557,deer
8558,cat
8559,bird
8560,car
8561,horse
8562,ship
8563,bird
8564,horse
8565,car
8566,horse
8567,deer
8568,ship
8569,horse
8570,frog
8571,frog
8572,horse
8573,plane
8574,plane
8575,deer
8576,truck
8577,plane
8578,frog
8579,dog
8580,car
8581,dog
8582,ship
8583,deer
8584,ship
8585,car
8586,truck
8587,frog
8588,horse
8589,frog
8590,dog
8591,plane
8592,frog
8593,plane
8594,car
8595,cat
8596,car
8597,car
8598,dog
8599,dog
8600,deer
8601,cat
8602,cat
8603,ship
8604,car
8605,frog
8606,frog
8607,car
8608,ship
8609,ship
8610,frog
8611,bird
8612,horse
8613,deer
8614,frog
8615,ship
8616,truck
8617,dog
8618,dog
8619,dog
8620,horse
8621,bird
8622,car
8623,deer
8624,car
8625,horse
8626,dog
8627,dog
8628,horse
8629,horse
8630,horse
8631,dog
8632,bird
8633,cat
8634,bird
8635,dog
8636,frog
8637,bird
8638,deer
8639,plane
8640,horse
8641,car
8642,horse
8643,frog
8644,plane
8645,plane
8646,car
8647,bird
8648,deer
8649,car
8650,bird
8651,bird
8652,deer
8653,truck
8654,ship
8655,bird
8656,ship
8657,horse
8658,frog
8659,cat
8660,deer
8661,horse
8662,bird
8663,dog
8664,car
8665,dog
8666,cat
8667,plane
8668,deer
8669,cat
8670,deer
8671,truck
8672,cat
8673,deer
8674,truck
8675,car
8676,horse
8677,ship
8678,dog
8679,car
8680,ship
8681,frog
8682,bird
8683,dog
8684,horse
8685,bird
8686,horse
8687,truck
8688,frog
8689,ship
8690,frog
8691,ship
8692,frog
8693,dog
8694,truck
8695,plane
8696,deer
8697,ship
8698,dog
8699,deer
8700,frog
8701,dog
8702,ship
8703,plane
8704,deer
8705,ship
8706,frog
8707,horse
8708,bird
8709,deer
8710,car
8711,horse
8712,deer
8713,car
8714,frog
8715,deer
8716,bird
8717,bird
8718,ship
8719,horse
8720,bird
8721,plane
8722,dog
8723,horse
8724,horse
8725,frog
8726,ship
8727,truck
8728,truck
8729,dog
8730,dog
8731,bird
8732,car
8733,ship
8734,horse
8735,bird
8736,bird
8737,cat
8738,horse
8739,deer
8740,cat
8741,bird
8742,car
8743,truck
8744,ship
8745,car
8746,dog
8747,dog
8748,bird
8749,frog
8750,plane
8751,truck
8752,frog
8753,dog
8754,horse
8755,cat
8756,frog
8757,bird
8758,deer
8759,horse
8760,horse
8761,ship
8762,plane
8763,ship
8764,truck
8765,car
8766,bird
8767,dog
8768,horse
8769,bird
8770,plane
8771,bird
8772,frog
8773,car
8774,bird
8775,cat
8776,frog
8777,dog
8778,plane
8779,plane
8780,horse
8781,deer
8782,bird
8783,dog
8784,bird
8785,deer
8786,ship
8787,cat
8788,deer
8789,dog
8790,dog
8791,plane
8792,frog
8793,frog
8794,horse
8795,dog
8796,plane
8797,truck
8798,truck
8799,frog
8800,car
8801,plane
8802,deer
8803,frog
8804,horse
8805,dog
8806,truck
8807,bird
8808,frog
8809,frog
8810,bird
8811,bird
8812,frog
8813,plane
8814,car
8815,truck
8816,dog
8817,horse
8818,deer
8819,dog
8820,plane
8821,bird
8822,horse
8823,frog
8824,deer
8825,deer
8826,car
8827,ship
8828,bird
8829,car
8830,plane
8831,truck
8832,frog
8833,frog
8834,deer
8835,ship
8836,horse
8837,deer
8838,car
8839,ship
8840,car
8841,dog
8842,bird
8843,deer
8844,ship
8845,dog
8846,bird
8847,frog
8848,deer
8849,dog
8850,truck
8851,car
8852,plane
8853,horse
8854,bird
8855,dog
8856,deer
8857,plane
8858,plane
8859,frog
8860,bird
8861,bird
8862,deer
8863,plane
8864,dog
8865,truck
8866,horse
8867,car
8868,ship
8869,horse
8870,dog
8871,dog
8872,truck
8873,bird
8874,dog
8875,bird
8876,ship
8877,truck
8878,car
8879,ship
8880,truck
8881,car
8882,frog
8883,cat
8884,ship
8885,plane
8886,cat
8887,dog
8888,deer
8889,ship
8890,deer
8891,ship
8892,truck
8893,plane
8894,frog
8895,plane
8896,plane
8897,ship
8898,bird
8899,plane
8900,deer
8901,bird
8902,horse
8903,frog
8904,plane
8905,dog
8906,ship
8907,deer
8908,car
8909,truck
8910,plane
8911,car
8912,deer
8913,horse
8914,ship
8915,deer
8916,truck
8917,frog
8918,plane
8919,horse
8920,horse
8921,frog
8922,ship
8923,truck
8924,bird
8925,bird
8926,plane
8927,deer
8928,truck
8929,bird
8930,truck
8931,bird
8932,truck
8933,bird
8934,frog
8935,horse
8936,plane
8937,truck
8938,horse
8939,car
8940,bird
8941,cat
8942,plane
8943,frog
8944,deer
8945,horse
8946,car
8947,truck
8948,bird
8949,frog
8950,horse
8951,truck
8952,ship
8953,frog
8954,truck
8955,bird
8956,bird
8957,plane
8958,horse
8959,bird
8960,car
8961,plane
8962,plane
8963,dog
8964,frog
8965,plane
8966,deer
8967,cat
8968,bird
8969,ship
8970,ship
8971,plane
8972,frog
8973,frog
8974,dog
8975,bird
8976,ship
8977,horse
8978,plane
8979,frog
8980,dog
8981,truck
8982,deer
8983,bird
8984,dog
8985,frog
8986,plane
8987,frog
8988,bird
8989,bird
8990,deer
8991,car
8992,plane
8993,dog
8994,truck
8995,ship
8996,truck
8997,horse
8998,bird
8999,truck
9000,cat
9001,ship
9002,car
9003,bird
9004,deer
9005,horse
9006,dog
9007,frog
9008,bird
9009,plane
9010,frog
9011,dog
9012,bird
9013,ship
9014,horse
9015,horse
9016,ship
9017,car
9018,plane
9019,plane
9020,truck
9021,horse
9022,plane
9023,dog
9024,ship
9025,plane
9026,dog
9027,truck
9028,dog
9029,ship
9030,deer
9031,bird
9032,plane
9033,truck
9034,horse
9035,bird
9036,horse
9037,deer
9038,truck
9039,bird
9040,bird
9041,bird
9042,dog
9043,car
9044,cat
9045,bird
9046,plane
9047,plane
9048,deer
9049,truck
9050,frog
9051,dog
9052,ship
9053,plane
9054,dog
9055,ship
9056,frog
9057,deer
9058,ship
9059,horse
9060,cat
9061,truck
9062,horse
9063,truck
9064,horse
9065,car
9066,bird
9067,car
9068,truck
9069,frog
9070,truck
9071,bird
9072,horse
9073,truck
9074,frog
9075,deer
9076,plane
9077,frog
9078,bird
9079,deer
9080,car
9081,dog
9082,horse
9083,bird
9084,ship
9085,dog
9086,truck
9087,plane
9088,cat
9089,frog
9090,cat
9091,bird
9092,horse
9093,frog
9094,deer
9095,bird
9096,dog
9097,truck
9098,plane
9099,dog
9100,car
9101,car
9102,ship
9103,horse
9104,horse
9105,deer
9106,plane
9107,frog
9108,bird
9109,bird
9110,cat
9111,car
9112,plane
9113,deer
9114,car
9115,ship
9116,ship
9117,deer
9118,truck
9119,deer
9120,deer
9121,plane
9122,dog
9123,car
9124,bird
9125,plane
9126,car
9127,horse
9128,ship
9129,deer
9130,deer
9131,ship
9132,dog
9133,dog
9134,cat
9135,dog
9136,horse
9137,frog
9138,bird
9139,dog
9140,deer
9141,horse
9142,dog
9143,dog
9144,cat
9145,plane
9146,truck
9147,dog
9148,cat
9149,dog
9150,horse
9151,frog
9152,plane
9153,deer
9154,bird
9155,bird
9156,dog
9157,frog
9158,cat
9159,ship
9160,truck
9161,cat
9162,frog
9163,car
9164,deer
9165,dog
9166,deer
9167,frog
9168,horse
9169,bird
9170,car
9171,truck
9172,bird
9173,plane
9174,deer
9175,truck
9176,ship
9177,ship
9178,truck
9179,car
9180,car
9181,dog
9182,plane
9183,plane
9184,ship
9185,horse
9186,car
9187,horse
9188,deer
9189,dog
9190,deer
9191,horse
9192,dog
9193,bird
9194,plane
9195,frog
9196,frog
9197,plane
9198,car
9199,cat
9200,truck
9201,ship
9202,cat
9203,horse
9204,ship
9205,ship
9206,deer
9207,ship
9208,car
9209,plane
9210,car
9211,horse
9212,car
9213,frog
9214,bird
9215,horse
9216,cat
9217,dog
9218,plane
9219,dog
9220,truck
9221,ship
9222,horse
9223,horse
9224,truck
9225,frog
9226,bird
9227,cat
9228,car
9229,cat
9230,cat
9231,deer
9232,bird
9233,car
9234,ship
9235,bird
9236,plane
9237,truck
9238,plane
9239,truck
9240,ship
9241,ship
9242,frog
9243,horse
9244,dog
9245,horse
9246,car
9247,frog
9248,truck
9249,plane
9250,truck
9251,dog
9252,frog
9253,horse
9254,deer
9255,dog
9256,cat
9257,plane
9258,dog
9259,truck
9260,horse
9261,dog
9262,dog
9263,cat
9264,frog
9265,dog
9266,car
9267,plane
9268,bird
9269,horse
9270,frog
9271,truck
9272,plane
9273,plane
9274,bird
9275,plane
9276,ship
9277,horse
9278,frog
9279,horse
9280,ship
9281,truck
9282,bird
9283,horse
9284,truck
9285,horse
9286,ship
9287,horse
9288,truck
9289,ship
9290,dog
9291,deer
9292,plane
9293,horse
9294,horse
9295,bird
9296,cat
9297,ship
9298,bird
9299,car
9300,truck
9301,bird
9302,horse
9303,bird
9304,truck
9305,bird
9306,horse
9307,ship
9308,horse
9309,cat
9310,dog
9311,deer
9312,dog
9313,truck
9314,horse
9315,frog
9316,horse
9317,deer
9318,frog
9319,deer
9320,dog
9321,truck
9322,deer
9323,bird
9324,car
9325,truck
9326,frog
9327,plane
9328,bird
9329,frog
9330,horse
9331,deer
9332,horse
9333,truck
9334,plane
9335,horse
9336,deer
9337,dog
9338,dog
9339,frog
9340,car
9341,car
9342,frog
9343,frog
9344,ship
9345,bird
9346,car
9347,dog
9348,ship
9349,dog
9350,truck
9351,frog
9352,car
9353,ship
9354,dog
9355,plane
9356,frog
9357,plane
9358,truck
9359,bird
9360,frog
9361,plane
9362,car
9363,truck
9364,dog
9365,dog
9366,frog
9367,bird
9368,car
9369,car
9370,deer
9371,ship
9372,ship
9373,horse
9374,car
9375,horse
9376,dog
9377,dog
9378,horse
9379,truck
9380,horse
9381,dog
9382,bird
9383,truck
9384,truck
9385,deer
9386,bird
9387,bird
9388,car
9389,cat
9390,ship
9391,horse
9392,truck
9393,plane
9394,deer
9395,dog
9396,horse
9397,dog
9398,bird
9399,frog
9400,horse
9401,frog
9402,truck
9403,frog
9404,truck
9405,dog
9406,ship
9407,dog
9408,frog
9409,frog
9410,truck
9411,dog
9412,horse
9413,ship
9414,plane
9415,dog
9416,deer
9417,horse
9418,deer
9419,ship
9420,bird
9421,dog
9422,car
9423,dog
9424,bird
9425,bird
9426,frog
9427,deer
9428,car
9429,horse
9430,deer
9431,frog
9432,dog
9433,car
9434,cat
9435,horse
9436,horse
9437,frog
9438,bird
9439,horse
9440,plane
9441,ship
9442,bird
9443,deer
9444,bird
9445,horse
9446,bird
9447,dog
9448,horse
9449,dog
9450,plane
9451,frog
9452,ship
9453,bird
9454,cat
9455,frog
9456,car
9457,frog
9458,truck
9459,horse
9460,plane
9461,cat
9462,deer
9463,plane
9464,truck
9465,deer
9466,deer
9467,ship
9468,horse
9469,horse
9470,plane
9471,truck
9472,dog
9473,ship
9474,plane
9475,ship
9476,bird
9477,ship
9478,dog
9479,horse
9480,horse
9481,bird
9482,bird
9483,plane
9484,plane
9485,plane
9486,horse
9487,deer
9488,car
9489,frog
9490,frog
9491,ship
9492,ship
9493,truck
9494,plane
9495,truck
9496,plane
9497,car
9498,deer
9499,frog
9500,plane
9501,truck
9502,bird
9503,frog
9504,deer
9505,frog
9506,dog
9507,bird
9508,ship
9509,ship
9510,deer
9511,car
9512,deer
9513,plane
9514,dog
9515,dog
9516,truck
9517,truck
9518,truck
9519,car
9520,truck
9521,car
9522,bird
9523,deer
9524,dog
9525,deer
9526,bird
9527,truck
9528,frog
9529,plane
9530,plane
9531,frog
9532,frog
9533,ship
9534,plane
9535,frog
9536,car
9537,deer
9538,frog
9539,ship
9540,plane
9541,dog
9542,horse
9543,car
9544,bird
9545,plane
9546,truck
9547,frog
9548,deer
9549,bird
9550,deer
9551,frog
9552,cat
9553,truck
9554,horse
9555,horse
9556,deer
9557,frog
9558,bird
9559,plane
9560,car
9561,dog
9562,plane
9563,cat
9564,dog
9565,truck
9566,plane
9567,truck
9568,horse
9569,ship
9570,horse
9571,horse
9572,frog
9573,ship
9574,dog
9575,deer
9576,dog
9577,dog
9578,plane
9579,cat
9580,bird
9581,car
9582,horse
9583,dog
9584,truck
9585,cat
9586,deer
9587,dog
9588,truck
9589,car
9590,dog
9591,plane
9592,car
9593,car
9594,truck
9595,cat
9596,horse
9597,dog
9598,deer
9599,truck
9600,horse
9601,ship
9602,dog
9603,plane
9604,bird
9605,bird
9606,dog
9607,frog
9608,deer
9609,plane
9610,frog
9611,deer
9612,ship
9613,deer
9614,deer
9615,frog
9616,frog
9617,deer
9618,ship
9619,car
9620,ship
9621,horse
9622,frog
9623,cat
9624,truck
9625,bird
9626,plane
9627,car
9628,deer
9629,truck
9630,car
9631,frog
9632,horse
9633,bird
9634,plane
9635,car
9636,deer
9637,frog
9638,dog
9639,bird
9640,bird
9641,dog
9642,cat
9643,plane
9644,plane
9645,plane
9646,car
9647,horse
9648,cat
9649,bird
9650,dog
9651,ship
9652,horse
9653,bird
9654,frog
9655,dog
9656,ship
9657,plane
9658,dog
